userid;age;gender;photoid;x;y;annotation;status;phrase length;validator_userid;validator_age;validator_gender
212;2;female;img04;701;221;The building which is white and black with the balconies overlooking the river and the triangular bits above the doors.;correct;119;216;1;female
212;2;female;img04;707;256;The building which is white and black with the balconies overlooking the river and the triangular bits above the doors.;correct;119;232;2;female
212;2;female;img04;725;277;The building which is white and black with the balconies overlooking the river and the triangular bits above the doors.;correct;119;238;2;male
212;2;female;img24;355;274;The narrow bit of the building inbetween the arch and the shop above the brown door with five smaller rectangular windows.;correct;122;214;1;female
212;2;female;img24;355;269;The narrow bit of the building inbetween the arch and the shop above the brown door with five smaller rectangular windows.;correct;122;226;2;female
212;2;female;img24;328;402;The narrow bit of the building inbetween the arch and the shop above the brown door with five smaller rectangular windows.;correct;122;231;1;female
212;2;female;img02;751;243;The corner part of the residential building which looks a bit like a turret with big bay windows which face out over the street.;correct;128;213;1;male
212;2;female;img02;750;117;The corner part of the residential building which looks a bit like a turret with big bay windows which face out over the street.;correct;128;223;2;female
212;2;female;img02;756;266;The corner part of the residential building which looks a bit like a turret with big bay windows which face out over the street.;correct;128;224;2;female
213;1;male;img29;243;319;the white building with pillars, next to the red one.;correct;53;215;2;female
213;1;male;img29;236;324;the white building with pillars, next to the red one.;correct;53;218;1;female
213;1;male;img29;251;331;the white building with pillars, next to the red one.;correct;53;224;2;female
213;1;male;img31;197;407;the block with the lighter blue door;correct;36;222;1;female
213;1;male;img31;210;402;the block with the lighter blue door;correct;36;234;4;female
213;1;male;img31;0;0;the block with the lighter blue door;ambiguous;36;238;2;male
213;1;male;img05;560;240;the national gallery;correct;20;214;1;female
213;1;male;img05;518;227;the national gallery;correct;20;227;1;male
213;1;male;img05;604;227;the national gallery;correct;20;232;2;female
213;1;male;img13;294;335;cafe florentine, next to frankensteins;correct;38;216;1;female
213;1;male;img13;299;338;cafe florentine, next to frankensteins;correct;38;223;2;female
213;1;male;img13;286;338;cafe florentine, next to frankensteins;correct;38;226;2;female
213;1;male;img18;173;337;the big poundsavers shop;correct;24;228;2;female
213;1;male;img18;164;354;the big poundsavers shop;correct;24;231;1;female
213;1;male;img18;163;366;the big poundsavers shop;correct;24;239;2;male
214;1;female;img21;222;276;Large glass fronted building to left of image. Festival theatre;correct;63;215;2;female
214;1;female;img21;94;387;Large glass fronted building to left of image. Festival theatre;correct;63;218;1;female
214;1;female;img21;175;300;Large glass fronted building to left of image. Festival theatre;correct;63;223;2;female
214;1;female;img20;645;314;Like the iron building in NYC. Triangular, grey, pub at bottom in a darker grey. Forefront of image.;correct;100;224;2;female
214;1;female;img20;637;258;Like the iron building in NYC. Triangular, grey, pub at bottom in a darker grey. Forefront of image.;correct;100;227;1;male
214;1;female;img20;471;330;Like the iron building in NYC. Triangular, grey, pub at bottom in a darker grey. Forefront of image.;correct;100;228;2;female
214;1;female;img11;641;435;Small stone pillar, on right of image. In front of building of paler stone, on pavement over road.;incorrect;98;232;2;female
214;1;female;img11;0;0;Small stone pillar, on right of image. In front of building of paler stone, on pavement over road.;ambiguous;98;234;4;female
214;1;female;img11;699;374;Small stone pillar, on right of image. In front of building of paler stone, on pavement over road.;correct;98;239;2;male
214;1;female;img07;444;66;Castle-like turret thing, with white and black structure on top. In middle of frame, towards the back of image;correct;110;226;2;female
214;1;female;img07;441;81;Castle-like turret thing, with white and black structure on top. In middle of frame, towards the back of image;correct;110;231;1;female
214;1;female;img07;0;0;Castle-like turret thing, with white and black structure on top. In middle of frame, towards the back of image;cantfind;110;238;2;male
214;1;female;img14;273;405;Building at end of road, with dome and pillars. Faces the junction between South Bridge and princes street.;correct;107;216;1;female
214;1;female;img14;275;415;Building at end of road, with dome and pillars. Faces the junction between South Bridge and princes street.;correct;107;222;1;female
214;1;female;img14;270;407;Building at end of road, with dome and pillars. Faces the junction between South Bridge and princes street.;correct;107;240;2;male
215;2;female;img04;697;249;House with x's on balconies;correct;27;218;1;female
215;2;female;img04;698;208;House with x's on balconies;correct;27;222;1;female
215;2;female;img04;692;255;House with x's on balconies;correct;27;223;2;female
215;2;female;img02;744;187;flat building across street from church;correct;39;232;2;female
215;2;female;img02;0;0;flat building across street from church;ambiguous;39;234;4;female
215;2;female;img02;653;233;flat building across street from church;correct;39;239;2;male
215;2;female;img22;473;411;flat building with the white door;correct;33;224;2;female
215;2;female;img22;478;380;flat building with the white door;correct;33;226;2;female
215;2;female;img22;442;319;flat building with the white door;correct;33;228;2;female
215;2;female;img30;350;337;statue in middle of courtyard, in front of church;correct;49;227;1;male
215;2;female;img30;349;313;statue in middle of courtyard, in front of church;correct;49;231;1;female
215;2;female;img30;350;337;statue in middle of courtyard, in front of church;correct;49;227;1;male
215;2;female;img17;568;363;Building with three pillars;correct;27;216;1;female
215;2;female;img17;575;391;Building with three pillars;correct;27;240;2;male
215;2;female;img17;574;356;Building with three pillars;correct;27;241;2;female
216;1;female;img03;328;246;Look at the two sets of red stairs on the ground floor. In between them on the 2nd floor there is a blue door and three windows - 1 to left, 2 above.;correct;149;234;4;female
216;1;female;img03;0;0;Look at the two sets of red stairs on the ground floor. In between them on the 2nd floor there is a blue door and three windows - 1 to left, 2 above.;cantfind;149;238;2;male
216;1;female;img03;0;0;Look at the two sets of red stairs on the ground floor. In between them on the 2nd floor there is a blue door and three windows - 1 to left, 2 above.;cantfind;149;238;2;male
216;1;female;img15;373;242;Follow the road up the hill and you will see a tall building with two vertical parallel red strips on the outside.;correct;114;222;1;female
216;1;female;img15;368;262;Follow the road up the hill and you will see a tall building with two vertical parallel red strips on the outside.;correct;114;226;2;female
216;1;female;img15;369;233;Follow the road up the hill and you will see a tall building with two vertical parallel red strips on the outside.;correct;114;227;1;male
